Temperature,Humidity,Soil_Moisture,Target
22.772816832882906,70.89273566942558,11.063470542519356,ข้าวโพด
34.54376941646838,60.80654004447973,53.73508363420997,ข้าว
31.626992350416717,74.08726001274161,36.4468567013606,ข้าวโพด
34.09248412346284,62.07627355097942,56.95338492564481,อ้อย
33.422410256414736,62.437518861415455,49.93916178868327,อ้อย
28.968499682166275,75.06614410633381,59.89670552666687,อ้อย
33.82811352534675,56.13931464849588,27.535590772585508,ข้าวโพด
21.327387530778793,45.36060913802563,48.35941444655634,อ้อย
22.93974293628718,41.15130705253356,30.096545680462107,ข้าว
20.67840933365807,70.20549022694476,33.99378101519544,อ้อย
24.879954961448966,64.8123820541386,41.3752731609185,อ้อย
25.83015934534223,68.16319072396894,53.68385570931694,อ้อย
24.07023547660844,48.518566460356425,59.20417345996476,ข้าว
32.43106263727894,45.45485902347079,48.41367069322591,ข้าวโพด
25.351299900403838,40.58178662671528,30.888339108366687,ข้าว
24.21401764531071,54.023502352263876,31.06785011385351,ข้าวโพด
28.14044124737373,63.59670747418532,46.879115079444574,ข้าวโพด
22.113863374621438,55.68976180398929,21.938857288415115,อ้อย
32.032954711310595,57.498996880949164,15.523705656569733,ข้าวโพด
21.118259655196564,76.16634777974994,27.731107882038827,ข้าว
34.803304049007764,53.930218680932015,24.361949582704085,ข้าว
31.58367153944986,60.55957956639243,24.815406022799504,ข้าวโพด
22.980735223012587,71.34612050964571,21.680387552495496,อ้อย
20.082831756854034,55.861711292850806,12.104659481818095,อ้อย
32.23192142682251,64.88346800911494,10.893696736670691,ข้าว
30.602860157714257,74.4945483498698,59.386119486801576,อ้อย
30.93510752061481,77.98082494630569,31.388656686793116,ข้าวโพด
31.569055200289185,45.882939237161516,29.216332357984083,ข้าวโพด
21.110669776011356,77.06350500645978,43.982364134653494,ข้าว
25.37698592816409,59.68465172318153,20.912694393253208,ข้าวโพด
21.738035892876944,50.32977553195833,57.49805919751127,ข้าว
32.946551388133905,58.36543024953045,49.3172507207776,ข้าวโพด
29.34947190241337,79.20130301141909,14.470550115612976,ข้าว
24.963470372789736,59.70472375971478,30.87903878924642,อ้อย
20.953375254290354,53.150064411500324,53.95591537810824,ข้าวโพด
24.664734825734932,65.33603417266903,57.23660111457051,ข้าวโพด
24.877749830401207,49.60582475112773,33.37007556249348,ข้าว
30.944092675070962,43.03453312434656,40.67056946053539,ข้าว
29.563362070328196,45.15518887642597,18.35169730460376,ข้าวโพด
33.3081911386449,45.1218335583109,59.558431306848824,ข้าว
27.08322387742924,46.07610774049177,21.58358506917217,ข้าวโพด
21.793913689074525,45.55308690597641,57.136588706756285,อ้อย
30.698671808344926,65.63498979212858,42.482332449618426,ข้าว
31.411775729253463,47.275203375965795,40.38683974394296,ข้าวโพด
28.419157963542446,53.826691332954525,35.634425550825426,อ้อย
31.564507699318415,75.87153639624047,21.533490585887932,อ้อย
27.40693394546586,58.95846561051489,18.826401600275414,ข้าวโพด
27.840992440729913,66.70230954084109,21.024310453508768,ข้าว
26.413115275378246,46.89279484806519,19.321913107212726,ข้าวโพด
20.381286901161427,47.69156075234683,48.97922367833767,อ้อย
21.618371404899566,41.63474465065916,27.506262958336507,ข้าวโพด
20.471437785301013,46.75740252288658,12.892133828169818,ข้าว
29.546156168956706,51.14361356127834,58.45513150704057,อ้อย
24.7153397161449,47.08041937106987,54.18929424817129,ข้าวโพด
27.62856036747054,43.548101350282224,56.387614159760645,ข้าว
33.613497108891394,44.82543484402403,59.745391132321764,อ้อย
23.739383437233123,58.43115072130903,18.694762460974367,ข้าว
26.155743845534445,48.2533487362317,29.812100945132936,อ้อย
31.33326707814573,54.57079444192302,47.911923785204564,ข้าวโพด
23.431972482374338,60.136690834194276,44.80103090268961,ข้าว
21.154698647431896,67.61579314517462,17.694795316992753,อ้อย
24.34627179370652,41.57248559364396,50.79165624953089,ข้าว
22.418319308810066,71.9764159563617,21.222028591833034,ข้าว
33.9454647851386,65.11601557963631,21.190880741131153,ข้าวโพด
32.12180569346626,43.270361277954876,36.84872114467068,ข้าว
29.501056347656352,74.94314496427108,39.64699674208516,อ้อย
33.07190885281577,76.83489602127253,39.004310391890556,อ้อย
32.05508115348672,42.44311839419455,14.574341869887743,อ้อย
22.798550883290538,51.07510592588815,53.87304313151902,อ้อย
33.388384977349666,72.24805119172245,23.280002129435303,ข้าวโพด
28.090133628734762,69.93038761534633,16.47574606414021,ข้าว
32.111602327460936,47.38084077425509,54.43740399344886,ข้าวโพด
33.441369498852396,48.37397293346841,57.78257491148767,ข้าว
24.77005212457796,54.81888411165528,53.106380863272534,ข้าว
21.65077886791515,59.38091940764085,50.475803736243904,ข้าว
23.419027438129124,64.73019086121184,42.76209903195109,ข้าวโพด
26.406616829393844,54.75654558279089,37.542868530456964,ข้าว
32.27022148883739,58.50138864532592,14.349337995570508,ข้าวโพด
32.910958748845154,69.89883752535026,30.422660653534937,อ้อย
20.10428195796786,41.467328115623914,28.6344258506157,อ้อย
27.661209538663485,50.09747777376083,22.98768918801631,ข้าว
26.261165047231685,68.5339834353821,46.17100568442925,ข้าวโพด
23.331617157060954,75.80827350748797,34.79378675393854,อ้อย
21.797980510005242,60.467097684626644,14.052310795382397,ข้าวโพด
25.06422757105442,61.284539410612624,21.009160097490565,ข้าวโพด
34.14364555868779,44.28688045359104,44.162938182979794,ข้าว
24.848043980311328,57.89649467293819,13.80654297451501,อ้อย
27.781859326150492,61.304690658200926,52.56034570243843,ข้าว
30.545284383427667,49.698820145389185,34.75732635069872,ข้าว
25.45444403568941,50.76972923797524,34.0293288663324,อ้อย
34.57673124081441,55.091366524184906,39.62038923297588,อ้อย
34.43670942413167,40.802847911109055,51.234048296257455,ข้าวโพด
23.776734437380462,52.88316662332713,27.390460395109653,อ้อย
27.45872758838578,48.45792027986178,43.90080762795318,ข้าวโพด
24.513174647251546,53.09989408711658,38.28659819978955,ข้าวโพด
24.272607415662016,44.79048527277005,23.351413508471065,ข้าวโพด
20.553304210317993,75.6210912295958,53.9314993177579,อ้อย
29.143465009698453,63.743698142161946,49.871301080346406,ข้าว
27.54018534843292,67.16409276577959,42.922591732921276,ข้าวโพด
20.77218126874984,71.56684954429353,52.52908645471209,ข้าว
24.179696963549173,59.93768795716229,53.364710047990116,ข้าว
33.623988289499806,43.47681152349695,45.41814883575174,อ้อย
23.593428360004587,61.48426167274191,51.8506664181836,ข้าว
22.173423081368348,63.47364472083517,44.87357308346418,ข้าว
27.341791404163445,69.81757896737321,44.00703858801502,อ้อย
34.78475681165901,57.26638184918718,40.93056891075922,ข้าวโพด
23.630829072672505,45.10321211182255,47.63583197788206,ข้าว
30.08203321108818,51.35103623194898,17.930255264653685,อ้อย
31.424294229930766,54.5232918559454,54.04353795994642,ข้าว
23.564563159885996,65.83668965326405,53.5921763872616,ข้าว
30.923245229177894,62.83113218675648,11.462364151727957,ข้าวโพด
25.516746990788796,54.243869035913846,51.290837528238136,ข้าว
29.48458745890369,79.46060995171919,16.44349337367226,อ้อย
29.50294566141342,64.23099277427548,26.755942712957093,ข้าว
28.036620261121378,49.48907166943978,47.17541281458039,ข้าวโพด
21.354346550816125,44.071298904816146,18.03799480241541,ข้าวโพด
32.52953743383857,46.114365567373284,50.89835120595311,อ้อย
24.811700974576038,49.83830913538033,51.606708897887096,ข้าวโพด
22.797777655997812,46.427254930382226,35.37338668804181,ข้าว
20.61162712332146,47.46268096205223,10.31929358584168,ข้าวโพด
28.863394147823627,51.40380674775388,24.35190665874564,อ้อย
30.163465427634236,46.93494381179019,40.84634591878711,ข้าวโพด
20.248817433917843,75.87061698505701,59.059308901371175,ข้าวโพด
27.681395874489215,43.20934982646569,41.59067635083342,ข้าวโพด
23.39743662796907,60.98045558281019,22.99017905320799,อ้อย
29.677591856141746,56.41587307958646,41.70028515498056,ข้าวโพด
22.61549643507487,79.29514467634425,36.999268985792774,ข้าวโพด
30.36406607153699,44.481556086722094,48.99226975755718,ข้าว
25.801030194508062,55.91422396182966,15.34903194134792,อ้อย
34.050949831051014,78.77881733101475,48.0513951251014,ข้าวโพด
22.0628141621899,74.62028503575921,37.063328933805515,อ้อย
25.115995265753877,72.68288283797119,58.149600192949734,ข้าวโพด
21.702102818608836,50.316113081797596,27.093608301934303,ข้าวโพด
33.87040427417844,46.83550349560263,41.63109465669741,ข้าวโพด
33.160090300714714,66.74572879697723,56.60140527550087,ข้าว
23.869124415727335,77.17503956510343,15.125486399533962,ข้าว
29.899760690512686,62.27051572055719,56.86142436182256,ข้าว
32.25833300301824,62.864507578795994,44.394286115040664,อ้อย
28.328012173991937,51.199163746411365,13.391852955258596,อ้อย
27.944758675340097,70.77971732767747,25.048178347340812,ข้าว
23.627784363506777,47.48174994230094,45.40860443226408,อ้อย
21.396541517088487,52.947169456169746,13.367530073438585,ข้าวโพด
33.458236369299904,57.01745754465667,39.10852300881366,ข้าวโพด
33.506270857449955,60.3044151473782,27.294152847647837,ข้าวโพด
29.49652185909902,49.69638929660321,41.04577588837385,ข้าว
25.08544686573051,44.59347298956814,12.287101690625644,อ้อย
25.238143619189913,64.4248016976653,53.576840307618816,ข้าว
30.88933518305359,51.54522212961023,58.67444845886985,อ้อย
33.45665389928865,63.24952885690449,58.44389276428458,ข้าวโพด
33.306296363976756,46.17450861096809,47.48259158714624,ข้าว
31.698133187864357,59.2456040741927,16.5043120065316,อ้อย
29.630474692314316,61.30357730206343,47.913159796451126,อ้อย
21.262099474925733,42.07294147289708,11.229345822940076,ข้าวโพด
22.424430711419205,53.46417112775683,11.106177576449863,ข้าว
33.47831282790619,45.376587077558966,26.18051095747706,ข้าว
29.09643589489385,42.53499881891071,34.432159520233284,ข้าว
20.137955774249445,79.5984092955978,48.52037089038966,ข้าวโพด
21.522073142990482,52.89415379898892,44.16476883032526,ข้าว
29.952526536620837,72.3949778341854,32.29513531883742,ข้าวโพด
20.075923757693282,50.18562619055055,23.681333314083293,ข้าวโพด
22.41212077126248,67.26010888895718,59.856225007885556,ข้าวโพด
28.231006840498793,70.40911439558747,31.30906511179865,อ้อย
30.3784279653904,63.82554962431377,32.569351216483774,ข้าว
29.779418892539006,58.863047542006335,18.18119105958346,ข้าว
23.3640396419084,56.47363656589074,49.740477437496466,ข้าวโพด
30.68268832021304,53.95473066171981,44.68411128907443,ข้าวโพด
23.558736312452,77.18116576991304,21.03848063943802,ข้าว
24.880995472389017,73.22477631150917,14.119052280792134,ข้าวโพด
31.197371076770363,78.60107642666051,44.02496510373565,ข้าว
29.74449348570822,44.97188893942179,42.72556071405676,อ้อย
32.738351157412666,69.23469900814577,23.662976349910466,ข้าวโพด
29.86419338450515,77.53361827284152,57.543178112520515,ข้าว
28.524629050032075,47.2493226466264,17.55289458904501,ข้าวโพด
21.40512151742139,42.6598506946711,31.616740052130094,ข้าว
25.515737045891502,69.64482597160236,57.18079600837994,ข้าว
23.978035515225884,62.978924527196476,30.986365846306114,ข้าวโพด
23.659844650686253,73.67315107033087,41.92629738320428,อ้อย
34.59515832128668,45.59089506505158,29.879719898139715,ข้าว
25.896465870001407,71.81069247439561,23.7107601174335,ข้าว
33.3806983276567,48.065092801909785,59.19888239799141,ข้าว
29.467079389958943,46.54623771462818,30.46670031575215,อ้อย
31.922169553124725,46.570631917239716,54.70496018395672,อ้อย
27.539556396577883,72.58298880925528,21.49773029455431,ข้าวโพด
28.653558269395386,66.607888827848,20.655235201254165,อ้อย
27.38776540728296,60.92261699076477,11.556704144225568,ข้าวโพด
22.928644816970667,54.3532193649401,42.58334126879425,ข้าวโพด
30.83678172892258,75.08802163252433,28.426317186188058,อ้อย
24.211585436612836,55.69780429690542,53.21791249198185,ข้าวโพด
20.364739496471806,72.66397757886308,33.66049533457786,อ้อย
29.682084438607518,57.56539634280874,58.40967139573608,ข้าวโพด
22.656660191105736,55.07777717699631,19.27627578515606,อ้อย
34.106878765293715,58.50719142678426,53.43115839778054,อ้อย
34.30892865503881,52.05511496656568,48.829842639587085,ข้าวโพด
33.72296585330673,69.90437520705004,48.5460922322026,ข้าว
25.552380503831664,60.10881560369917,52.239161405844385,ข้าวโพด
20.231849247933013,49.28850780587269,48.05119954714994,อ้อย
33.92477843881588,75.98298293098273,41.31101608157077,ข้าว
26.422762224759715,55.35564885492846,16.56224388411938,ข้าวโพด
34.49982228565504,61.74211444455955,11.626308974562596,ข้าวโพด
34.45429965633879,76.25888443858187,56.04239239078434,ข้าวโพด
32.7951418320104,64.96951983655968,40.8325157260369,ข้าว
24.416733381043784,44.675921628334564,49.826864548808814,อ้อย
25.77646592902888,77.59328494453901,34.07611757562751,ข้าวโพด
32.76705007275285,65.10832212285672,15.865409448119724,ข้าวโพด
24.753830077344166,53.396224586283445,16.25928961012752,ข้าวโพด
22.542391200291387,45.57088290653549,44.27826436144857,ข้าวโพด
28.352018936875254,71.76100757081184,31.515294744973133,ข้าวโพด
34.04232161241171,64.80291023714054,20.026236335016836,อ้อย
30.440446950124596,61.33844367905286,34.579727337071844,อ้อย
28.550917551340476,75.7557033220383,13.210446853756704,ข้าวโพด
21.457647406561527,71.54388844898122,39.098570095719936,ข้าว
29.225108400487546,46.06699518931005,23.449670221754886,อ้อย
34.85080775156395,52.468882711821934,49.87795503185941,ข้าว
22.10126022854786,49.93956559257863,25.51809794617869,อ้อย
27.77494478545605,69.75785170290708,32.76100745409006,ข้าวโพด
33.16059607891933,41.341297389431176,10.581026995405033,อ้อย
31.111529266313067,62.79558739485266,13.622344389727944,ข้าวโพด
30.455236114929022,70.49834742962761,29.62467782033424,อ้อย
30.53726125980664,75.07062547046998,33.996941735856176,ข้าวโพด
25.392367268296326,53.683269948636294,40.00102740596519,ข้าวโพด
24.4038776639674,72.85029218688052,24.58312893546516,ข้าวโพด
32.140417332177705,44.42526947820829,44.74909430632713,ข้าวโพด
32.15170092018771,73.85809166938073,53.00611985946023,ข้าว
33.006084778701556,45.0995464932793,48.99254944466749,ข้าวโพด
33.69860828834707,55.89149162241469,11.980941267417858,ข้าว
27.67013598291407,71.89181463118214,34.02534736289145,ข้าว
27.522744420307994,45.99669709395095,15.246508920908743,ข้าวโพด
31.974427684501627,49.17005580930566,22.102250793126373,ข้าว
29.749458961666477,68.89010273572265,59.333129663357326,อ้อย
30.529503158865552,68.80146146184298,17.12477714507566,ข้าวโพด
31.936890041541517,65.6459053154119,34.944407672567806,ข้าว
33.350080127263496,67.75793777868401,40.90778671590596,ข้าวโพด
25.069927352773036,61.70897773390385,45.1232485272052,ข้าวโพด
25.63374428959916,50.07196235627811,37.982434174345705,ข้าวโพด
21.409729097613035,53.827839740156776,10.488542370959182,ข้าว
28.67420211494261,47.26390867205703,26.323065412199593,อ้อย
20.53913410695113,76.33802245334513,35.885582169235576,อ้อย
26.9839702719869,63.33567179064482,14.393324957241667,ข้าว
28.13966952061365,56.034056670545596,27.53134656045904,ข้าวโพด
24.298118781924266,58.48023214576531,11.660155439568328,ข้าว
28.862498908535162,77.89133358447262,13.928924857751037,ข้าว
20.457503749085742,46.13405612464321,29.846163810079805,ข้าว
20.560222831238217,63.44919328067189,16.635787702153017,ข้าวโพด
32.33900840989487,60.23554715537864,38.37704241307791,ข้าว
25.402859621168943,64.45816941738592,44.47324845686329,ข้าวโพด
21.90590768977827,40.72440735283362,50.029334955454146,ข้าว
27.833648900822066,74.88495635776606,20.007512212240506,อ้อย
31.54990329647916,77.28473129934449,18.37412911295349,ข้าว
23.23731541245265,62.60532734356836,15.228392016720012,ข้าว
29.343357137285004,67.8660329550757,41.821512477181834,อ้อย
21.28021197490652,76.89997524709183,45.32378632434506,ข้าวโพด
20.775225817529115,68.28954537253594,11.579307241282102,ข้าวโพด
27.97031947352222,46.10156171657045,56.81061231218449,ข้าว
28.109526824151597,63.05153440667253,12.598564182573622,อ้อย
29.5614485224731,64.26860185531424,37.06481676505352,ข้าวโพด
30.891370005839924,56.96522685209544,45.453025972545824,ข้าว
34.63778119193802,69.45776942498891,53.54845618730428,อ้อย
27.74450522451793,77.37468059076059,45.70434660662139,ข้าวโพด
24.84434709411869,77.02274051627106,50.08640415348959,ข้าวโพด
31.927792921530553,58.03357485616529,26.972509627140305,อ้อย
24.062483768931113,44.52952183363021,50.74125568732561,อ้อย
26.584571310584543,79.39364795849337,14.005742319233757,อ้อย
21.17684572013399,73.55592345783737,54.74083280302638,อ้อย
20.380261151231863,44.98650724813067,37.37961880768681,ข้าว
34.43972622016888,76.83367530469489,50.864888498124685,อ้อย
32.53970180768309,74.79585448248514,32.615914225915006,ข้าวโพด
30.43961309140547,60.753522285042884,42.178884759826246,ข้าวโพด
26.134294166214048,63.65101742979717,36.320133046805665,ข้าว
22.599414801062686,55.96010815480521,46.579476087766594,ข้าวโพด
22.346555640066292,42.19046555288125,14.081499101529479,ข้าวโพด
23.75364347246893,53.40788966583604,13.01760419952819,อ้อย
28.238399970591807,72.11413794392045,22.355161700507324,ข้าวโพด
30.718938840500932,40.18528092018411,17.97723400565942,ข้าว
29.90296065076597,53.33996686764577,53.589178329610085,อ้อย
24.19900845418914,55.92674774363773,20.960699367902215,อ้อย
34.32297920994791,61.49582411751692,58.79326279095657,ข้าว
31.068453750436525,76.79422465651042,26.844789588555344,อ้อย
28.31531078767101,53.85383977463845,19.105895784434964,อ้อย
29.175811193515283,53.878128075849105,49.484925357123956,ข้าว
26.29400093641685,69.50004992438994,42.935388775043805,อ้อย
23.715964842517362,58.08871763559229,34.90978582265695,ข้าว
25.339590179768923,48.98419291759928,37.76817754688156,ข้าว
31.367691656965537,58.09758064530774,45.96008891361319,ข้าวโพด
20.215902329446337,45.63428081519199,21.422737066564935,ข้าวโพด
21.741089607603744,47.05547946024893,59.816695802837096,อ้อย
20.69003963032629,59.93471090957919,58.73965810733915,อ้อย
20.61093203478455,56.757017980181914,42.516284317346845,ข้าว
32.831908760165106,76.593836042724,19.977122546457256,อ้อย
30.554867890700358,54.49575596466532,44.01141212156457,ข้าว
27.11260743630988,63.22353401112174,13.609920448958793,ข้าว
21.46751240976502,65.29057151678121,11.532625110290303,อ้อย
27.374238126752484,40.523778263533345,22.884144425560685,ข้าว
27.102076561708486,66.54149488066842,33.131147836965816,ข้าวโพด
22.598028048650228,47.121438674790056,53.413625270419026,อ้อย
26.507774738569594,78.4428126987782,46.3584534883154,ข้าวโพด
25.977571015960603,45.946509110124516,47.13532605999905,อ้อย
29.237751470783245,56.58496494908095,31.27466672240377,ข้าว
29.526404763014657,43.413986723145754,27.296749627348145,อ้อย
20.679560146580666,79.87497007383789,28.551938149230136,ข้าวโพด
25.619189219397068,60.0878004132497,59.38247818680289,ข้าว
29.387898735713545,63.81540069280175,12.005459570624124,อ้อย
27.547043878701317,42.6830590955371,53.35157480612243,อ้อย
32.84734761782484,69.99841881596711,38.93377042861967,อ้อย
29.880404474284177,48.39622372382343,31.930770959479524,ข้าวโพด
22.444016406221444,75.92217157762855,46.262883020756824,ข้าวโพด
21.058531211006446,48.205585619280285,34.33344707123514,อ้อย
29.636289173094735,47.62750882654666,53.67116190408303,ข้าว
20.39766965812433,41.46198671392379,55.035093200562926,ข้าว
28.78663371910195,58.88267780439997,31.08604634367277,ข้าวโพด
34.10345362137436,62.59364533050466,23.841389861752578,ข้าว
28.632112668138184,42.6283455771341,39.617516429668115,ข้าวโพด
25.822548893097828,71.02110466780042,55.61816728083455,อ้อย
29.649323276635297,58.13155338992111,20.533109450283327,ข้าวโพด
26.873793357372747,60.9756107731032,41.14832917817414,ข้าวโพด
28.184251839739026,57.63050987752912,41.57801100462603,อ้อย
34.12197213164788,56.03052243501304,46.65565112076405,ข้าว
25.791539567011615,62.38561325232872,16.57838425636299,ข้าวโพด
34.41785845735871,46.2096098372285,45.79124823410443,ข้าวโพด
33.58025962934096,47.27712521981084,55.45162603328205,อ้อย
22.936867021839447,74.47142484054069,18.984155443512098,ข้าว
21.040419513127482,77.84461848534531,21.87716624619388,ข้าวโพด
21.5116700206614,54.93237265119012,58.56975470208198,อ้อย
20.273327384773246,50.829786925742155,19.048847635474488,ข้าวโพด
21.416644411338925,65.75998172956062,52.71925466847895,อ้อย
30.245101601245352,56.34936684392386,34.61389282240174,ข้าว
21.067829726903433,41.015454226413794,22.361553720158852,ข้าว
24.78463445440642,46.24610389464762,53.53749506362557,ข้าว
32.67312966454182,68.6388891538959,32.265262750133274,ข้าว
20.349079036037388,66.35695767640605,35.740867696484514,ข้าวโพด
32.217027238834035,41.083839700139336,27.961668469988286,ข้าวโพด
24.227821621601,48.87888647731798,39.64754257174637,ข้าว
21.772472414324845,49.24299186352286,18.176193629251138,ข้าว
30.45105748046226,66.87570974394913,29.554076832588034,ข้าว
29.43414270169826,40.788421510174565,58.470616116764376,ข้าวโพด
33.1620802029058,44.164343279382955,22.906671635056377,ข้าว
31.026065657058286,71.99664341492758,42.83683322706461,ข้าว
32.05221395577273,47.141786482173345,26.259503211234744,ข้าว
24.2305185885696,66.10984431407499,48.67365628433003,อ้อย
22.661593156695844,49.52731124186906,16.54368303591749,ข้าว
31.259221274612877,43.97765571037381,58.491052253927236,อ้อย
32.10252108900896,49.72688763997816,32.68947706918196,อ้อย
34.8575771300101,68.89067727422636,21.802523167323198,ข้าว
26.189265153671396,74.22785872425143,13.674837366500633,อ้อย
25.580271286891747,73.20879458267967,18.487895254377037,ข้าว
31.646194411129954,55.88734118473819,35.988697427800886,ข้าวโพด
25.11205310379527,66.72340546282584,26.850158821564314,ข้าวโพด
33.96135988405347,48.19937181663284,51.44416829413047,ข้าวโพด
32.87619127764518,51.725909210440534,31.544376183090296,ข้าวโพด
26.434910410625275,75.8534327408448,22.435713629381496,อ้อย
31.26306601687246,40.52007694042944,40.8572493302015,ข้าว
31.318143111270235,43.42034123417872,45.33886084427229,ข้าว
21.54685803253899,48.31545020584109,18.352095395047492,ข้าว
33.5382936001935,41.06128815495279,18.380960814415882,ข้าวโพด
27.578785586717856,47.257417403591894,11.833571346677148,ข้าวโพด
32.39686199161612,63.32166243878768,46.82010075328203,ข้าว
24.800744015459177,56.85698202369991,43.190226381090255,ข้าวโพด
33.432848427443005,75.706868443079,33.73154378749069,ข้าว
25.838025181012448,72.69774246953764,52.20852244845986,ข้าว
20.162564772204476,53.67269406791504,50.28350764750266,ข้าว
33.58072964628896,50.376937337251704,39.267718219837604,ข้าว
21.369300151792004,55.18769632669068,53.41356402566293,ข้าว
24.789704563856223,63.611797700592305,20.292060501838414,ข้าว
34.25092950576207,50.72254563291505,15.595980969886394,ข้าว
34.25910720406334,64.96595631396536,23.48748057584948,ข้าวโพด
28.601568321849292,56.37646608764962,12.854342804465743,ข้าว
29.47755818254699,62.08188723407921,36.5584764000516,ข้าว
26.726682829674797,57.44506116541267,56.830284614748074,ข้าวโพด
24.39816157547097,51.778630381676706,11.967177033425482,ข้าวโพด
24.92996818054874,77.93813227848626,16.10549570050134,ข้าวโพด
30.087776841155577,70.54423176639042,32.60995141417176,ข้าว
31.2856179415652,45.604527030658105,56.69375087639524,อ้อย
31.873685655887726,74.73871903591652,25.807805248837525,อ้อย
31.84427214191831,59.497247929980546,35.36174043441962,ข้าวโพด
21.368091545730355,75.78208907576365,12.078642952519605,อ้อย
27.41630457053872,71.99421023789262,17.417160048104442,ข้าวโพด
20.863381400249665,57.00854017876934,59.33150614794234,ข้าว
28.242933234856032,40.8987723328047,58.25593482180228,อ้อย
26.622957520600657,50.74709437539784,10.24699904672048,ข้าว
33.31556274137449,61.66536858643468,57.590589271161946,อ้อย
25.263725188281178,65.33912879304589,41.95599689077502,ข้าว
21.756005246414087,50.31550741732809,53.39591472600111,อ้อย
22.144875230792536,45.57424296291296,32.736992781692955,ข้าว
31.42265947576208,73.39720947197196,35.779801428962514,ข้าว
29.273270949743917,79.37608722814208,34.44232901284601,อ้อย
21.516840141841854,61.02760729210743,43.34321287730522,ข้าว
21.26160209172496,46.86717143393214,16.982562737815645,ข้าว
30.5145369718868,50.89229306077476,11.498679493633897,ข้าว
21.091445095462902,40.73562706189867,25.396497079559545,อ้อย
32.32790088935534,76.57195226241996,45.23403813683233,อ้อย
30.593633407347443,44.710043315605645,20.092672606147417,ข้าว
21.220231709628496,63.06065902057014,43.67162166624587,ข้าว
21.272565711277878,50.96220882748824,58.49560230536352,อ้อย
34.799593677517635,62.167120100631735,14.69503578947092,อ้อย
25.614061936341805,66.05681553407457,43.630105911256315,ข้าว
25.559632206003364,73.18967214828807,32.187510965228554,ข้าว
32.19199350886254,48.25685087042413,53.40711271887527,ข้าว
34.208728660757885,40.43983314633922,18.857489472369295,ข้าวโพด
34.790015957343066,45.47542520275229,44.63129761130823,อ้อย
31.300672778884124,76.0007456739242,51.90576448240551,ข้าวโพด
25.643893782963737,74.95560310250062,57.230710973701164,อ้อย
21.25251075048003,63.896524086812335,44.16240141448229,อ้อย
